Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Population_Millions,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha
Germany,2019,3.5939350286769454,11.94882962487394,19.418908413478285,0,0,0,0,1
Philippines,2018,5.969881390959609,10.572314471038542,96.66362002877833,0,0,0,0,1
Turkey,2007,9.202216217021531,11.073194506554024,100.70229622651048,0,0,0,0,1
Thailand ,2013,4.57884074724941,10.361848112929982,99.96316559590991,0,1,0,0,0
Kenya,2009,7.21611692271305,4.295531744154055,81.77693020613846,1,0,0,0,0
Switzerland,2002,7.665213501924809,14.995582204200218,112.19286930186804,0,1,0,0,0
Sweden,2005,8.229397319153247,4.369701642341863,6.345717160616978,0,0,0,1,0
India,2014,6.511395663367706,8.34662809057019,143.6695096293506,0,0,1,0,0
Saudi_Arabia,2022,5.219641426231757,5.156272461288268,34.09233498147367,0,1,0,0,0
Portugal,2022,9.736127910391785,5.066212954850257,19.11273333506977,0,1,0,0,0
Greece,2017,6.8906460264228215,12.72879646841932,141.2292703983478,0,0,0,0,1
Japan,2013,7.8285216930661665,8.685183572938847,124.73510053787592,0,0,0,1,0
Chile,2018,4.759862765567027,12.812525791286411,114.96569247446034,0,0,0,0,1
Czech_Republic,2009,7.359593448024641,7.000651177489146,16.60711063190826,0,0,0,0,1
France,2014,4.062381297313007,6.821090709868583,121.32185283774872,1,0,0,0,0
Netherlands,2003,3.960775340229089,6.763545199959084,91.74450492845762,0,0,1,0,0
Pakistan,2022,7.717777614475411,10.777601890487112,110.0543830407649,1,0,0,0,0
United_Kingdom,2001,6.171157890103481,12.9649932883016,146.73247169294046,0,0,0,0,1
Brazil,2002,7.466212883379118,8.974871110827646,29.97173539058204,0,0,1,0,0
Denmark,2006,4.155507925984733,8.171737797051906,76.152912161961,0,1,0,0,0
Pakistan,2022,6.789786728453843,14.709375096218142,113.24944002240812,0,0,0,1,0
Pakistan,2015,5.5514691976249,5.284294396128027,65.61479626498304,1,0,0,0,0
Japan,2009,6.775682294764224,9.352959502493816,9.143309354813065,0,0,0,1,0
Argentina,2018,4.327037857953755,8.493365284995779,17.604395932452654,0,0,0,0,1
Australia,2016,7.723607709192991,5.079392562455794,90.71170390929778,0,0,1,0,0
Switzerland,2018,8.447434929275724,6.950203982970411,43.465617812222725,0,1,0,0,0
South_Korea,2004,4.079331790861789,4.312853338370232,21.53825644808641,0,0,1,0,0
Germany,2022,4.4049644788451365,13.646497178812528,51.64390763116278,0,0,0,1,0
Russia,2019,7.289234157752744,10.686344818894412,30.94615887467304,0,0,0,1,0
Portugal,2012,7.564681394428353,12.965203476572755,4.566980519641388,0,1,0,0,0
South_Africa,2012,7.632797475179601,9.737098976432888,23.620284296507748,0,1,0,0,0
Sweden,2010,7.461588038206695,10.59460812364084,132.57861617673322,0,0,1,0,0
Morocco,2010,5.14246173562031,11.709399255900813,2.793555092904695,1,0,0,0,0
Argentina,2015,5.158829395229427,13.988127902106363,116.30369523552024,0,0,1,0,0
Portugal,2014,4.038540989155051,5.009270766084303,113.26570477486597,0,0,0,1,0
Sweden,2016,3.254669599170904,7.640432342092996,85.0714155654894,0,0,1,0,0
Philippines,2021,7.540619035175245,11.799288097700003,32.058717090547226,0,0,0,0,1
Argentina,2017,2.7455102877785027,14.54185619301532,131.8308244207345,0,0,1,0,0
Saudi_Arabia,2018,9.502338294294251,14.78888171339006,71.78625975029753,0,0,1,0,0
Switzerland,2003,8.61349042937161,11.019133100509888,26.807728128112576,0,0,0,0,1
Belgium,2021,8.860045919658049,6.12958325530354,64.9243662808947,0,0,0,1,0
Denmark,2021,9.253350516921522,5.3112980255535245,30.04266693389365,0,1,0,0,0
Spain,2022,5.268839765785921,14.40648008708468,57.02516832835876,0,0,1,0,0
United_Kingdom,2004,8.77360578680321,8.773204584087583,75.00647788050793,1,0,0,0,0
Poland,2006,3.2644904023331947,6.142976365889533,54.62523256560544,0,1,0,0,0
Morocco,2001,2.1731343568658854,14.272817673553613,98.89959683683246,1,0,0,0,0
South_Korea,2000,8.2791311573108,5.14976698720743,140.45175280917732,0,0,1,0,0
Indonesia,2011,2.5983731839755144,12.025282065427826,52.87425279939756,1,0,0,0,0
India,2009,9.908197338607373,10.877893302976675,54.005187561636376,0,1,0,0,0
Pakistan,2007,7.398371436812448,4.96508130818981,111.00706811973754,1,0,0,0,0
United_Kingdom,2000,8.027597681936843,7.726236752033864,80.05804879664163,1,0,0,0,0
South_Africa,2011,3.966430850222928,5.649237584940117,64.89707650349042,0,1,0,0,0
Ethiopia,2001,7.390923151357505,10.649484517864774,122.25742008001887,0,1,0,0,0
Norway,2009,2.3457594980396577,9.248243348451716,133.7643740115203,0,1,0,0,0
Saudi_Arabia,2021,8.702605759388806,4.0470263712654,88.99740430103036,0,1,0,0,0
Philippines,2016,3.3569927442525795,14.732816229122989,28.580387640570407,0,0,0,0,1
Kenya,2002,7.578864534670164,7.845431148784945,70.4765974612947,0,0,1,0,0
Vietnam,2006,3.7958440098618262,6.84024832120755,76.151228660072,0,1,0,0,0
Switzerland,2011,2.547625355408342,6.44687251373513,65.39889620951806,0,0,0,1,0
Brazil,2007,5.851949428395154,5.746974857909246,40.10234995094226,1,0,0,0,0
Saudi_Arabia,2019,3.354289682182316,14.990507838381609,71.37594935085431,0,1,0,0,0
Nigeria,2011,7.835551906612398,7.246204146697654,67.53537666255576,0,1,0,0,0
Portugal,2002,3.900526747067879,8.460648469467099,32.214535068838856,0,0,1,0,0
Denmark,2016,4.739780449886631,13.584915077958978,135.61116719807367,0,1,0,0,0
Peru,2008,6.539514010115783,11.06076253897166,132.91580167627274,0,0,0,0,1
France,2009,4.279746220618493,8.055638529197997,114.18284783913788,0,0,0,1,0
Japan,2021,5.023904929679693,13.881612795162384,60.74104006422992,0,0,0,1,0
Kenya,2005,8.524974168323094,12.246966224349602,56.180944275928205,0,1,0,0,0
United_States,2000,3.4336787964882056,6.506905582958696,107.7533412319987,0,0,1,0,0
Mexico,2021,2.657612715855469,11.081128940599124,91.60976601545724,0,1,0,0,0
Poland,2011,4.626862281064154,14.146383481216416,90.48915026806692,1,0,0,0,0
Germany,2004,5.395014136111025,9.461069662954538,19.49261759673364,0,0,0,1,0
Turkey,2012,6.341274257092541,12.06973643114834,93.1242832640218,1,0,0,0,0
Thailand ,2014,4.979389569400056,14.682141183880752,135.3775886573815,0,0,0,0,1
Denmark,2021,8.31929360178244,11.594555549847342,13.786654129894576,0,0,0,1,0
Chile,2010,2.314555901347786,5.126825587426887,51.53652356154732,0,0,0,1,0
Ethiopia,2007,5.454140305588464,6.690155060244183,76.84312942561378,0,0,0,0,1
Argentina,2004,5.058047317251237,10.546060810769138,103.21541472989156,1,0,0,0,0
Saudi_Arabia,2001,7.180627926454872,7.031113969090967,14.355604503881429,0,1,0,0,0
Bangladesh,2011,9.730210015179168,14.532958759280538,131.0481228000378,0,0,1,0,0
Colombia,2001,6.083003253030897,8.458872374243912,7.041297440814568,1,0,0,0,0
Malaysia,2015,9.895014775533763,9.029534463056017,128.79576035427914,0,0,0,0,1
Russia,2020,4.41799515930558,11.717623028171287,5.120111623923017,0,0,0,0,1
Indonesia,2002,2.246945060339688,9.766747044760615,23.874972344776005,0,0,0,0,1
Peru,2009,3.325305339811302,8.203605635776452,120.24825024589734,0,0,0,1,0
Japan,2018,5.1609990781965385,4.843016626700367,129.16450114336297,0,1,0,0,0
Saudi_Arabia,2007,4.530671273508418,10.560901484586502,147.35760856364763,0,0,0,1,0
China,2006,2.7764330478670214,13.543380338734382,18.241509423207603,0,0,0,1,0
Ethiopia,2000,5.461280861525735,11.543386859360618,79.44121629750411,0,0,0,1,0
Spain,2011,4.704926173276502,8.196445110516475,12.496218154413892,0,0,0,0,1
Philippines,2004,2.980953763659508,5.404986710854423,24.304736268613592,1,0,0,0,0
France,2015,4.368937044895271,12.979720055946682,26.99958482804813,0,0,1,0,0
Norway,2003,9.091488442843124,14.359231984543252,10.444849467403731,0,0,1,0,0
Poland,2016,4.416390923914721,8.271002898758912,134.05399108332225,0,1,0,0,0
Norway,2023,7.711643385936413,12.015064081024676,19.826972184139617,0,1,0,0,0
Switzerland,2020,6.896376637262045,8.518397838798313,94.77178560883624,0,0,0,0,1
Bangladesh,2001,5.417449299266974,9.524936327374194,94.23631261990806,0,0,1,0,0
Chile,2011,3.9122050944293534,13.201240186780506,30.59813559956562,1,0,0,0,0
Colombia,2000,4.952117594767564,4.917667764322689,149.7632779241314,0,0,0,0,1
Malaysia,2011,6.736857707768342,9.833688836653756,52.75779820618706,0,1,0,0,0
Mexico,2011,4.80602571799484,6.360823021383447,135.8590612735458,0,0,0,0,1
Saudi_Arabia,2011,3.719171468593855,7.737865400453386,142.29442510580802,0,1,0,0,0
Netherlands,2018,2.931701991133057,11.088717071065016,142.39933333065477,0,0,1,0,0
South_Africa,2016,9.03813550327652,4.299512535705332,113.1728005526567,0,0,0,0,1
Colombia,2019,5.522503806015245,10.532076088704793,38.81694579148547,0,0,0,1,0
Kenya,2023,7.0016665739434405,7.117864633991246,18.97764741972844,0,1,0,0,0
Romania,2023,5.923282889094442,11.364327968888794,85.91286159597905,0,0,0,1,0
Thailand ,2010,8.980532146863707,5.557394871043597,54.64583053345456,0,1,0,0,0
Nigeria,2012,6.375478819585687,12.093927641977965,124.82481276106444,0,0,0,1,0
Australia,2007,5.846251343592907,11.10203691739276,112.00351783989598,0,0,1,0,0
Colombia,2009,9.3968079233737,14.683660161683862,42.193776129838334,0,0,1,0,0
Sweden,2007,7.757516768362836,14.023588995839628,3.53526981976959,1,0,0,0,0
Chile,2019,2.8923992587748586,7.116331495196725,36.36004808368588,1,0,0,0,0
Poland,2007,3.4216356895745124,4.300482299979807,85.50022205209771,1,0,0,0,0
South_Korea,2008,8.296982903515534,11.209054172229337,12.770623359676524,0,0,0,0,1
Morocco,2006,8.686810569439634,10.631761279051398,99.08261735777562,0,1,0,0,0
Netherlands,2013,6.361526632722372,4.301716456430906,101.08274643107268,0,0,0,0,1
Bangladesh,2001,6.435641822933114,5.349452821228519,26.239694431621977,1,0,0,0,0
Germany,2010,7.055463702811556,10.43171874989584,89.8514168787292,0,1,0,0,0
Austria,2007,5.512926194261116,14.03009990447841,91.43874276622384,0,0,0,0,1
Netherlands,2012,7.441592987871232,13.971503041647477,72.21874380675405,0,0,1,0,0
Japan,2020,2.867850060531325,5.666335600732824,143.03362532180225,0,1,0,0,0
Portugal,2014,9.690233938939093,8.230313410457745,17.11631386447644,1,0,0,0,0
Kenya,2002,8.001238590359375,4.475231507873914,61.58722463673507,0,0,1,0,0
Iraq,2022,7.049393632072055,9.16199030999222,132.555195065721,0,1,0,0,0
Italy,2013,4.5305764560758455,12.283918056405264,58.5607886014818,0,0,0,0,1
Colombia,2014,3.2876438996538333,12.689699825021728,64.2713017417949,1,0,0,0,0
Japan,2001,5.274743710631557,9.4888841325623,100.57280818510596,0,0,0,0,1
Netherlands,2018,7.292613924592468,5.054566421790402,100.16896888735768,0,0,1,0,0
Denmark,2011,7.069677947384887,8.19500372699723,4.412391807376046,0,0,1,0,0
Colombia,2019,5.061129240524572,14.253121559718007,68.89891649083012,0,0,1,0,0
Chile,2003,6.906291150665038,6.525738121716861,50.69326486006301,0,1,0,0,0
Malaysia,2002,8.509986364540381,7.517298949039992,94.52659182487112,1,0,0,0,0
Nigeria,2004,2.2102781787008565,12.21509893009378,83.79964503859546,0,0,1,0,0
Indonesia,2002,5.6049683834422055,12.06938867774532,97.97838243994096,0,0,0,0,1
South_Africa,2014,8.068441827734329,14.034225168274256,98.4113405893946,1,0,0,0,0
Japan,2018,6.369155763707018,8.26930559792413,38.97590733483741,0,0,0,0,1
Philippines,2001,7.21180870343256,9.660585962617205,37.72324992080855,0,0,0,0,1
Thailand ,2011,6.133411140842736,9.141317073425254,56.17207685844983,0,0,1,0,0
Colombia,2004,9.934996357458488,14.205273881246985,37.051810619967405,1,0,0,0,0
United_Kingdom,2021,2.436972291912306,12.462636477070983,102.73840359498138,0,0,0,1,0
Saudi_Arabia,2016,5.928358574179018,13.145859578172333,90.8270303084444,0,1,0,0,0
Belgium,2013,2.731332392916141,5.46408095712352,33.24166398966547,0,0,0,1,0
Colombia,2021,3.2782844969085634,12.71031362154976,132.731616511154,0,1,0,0,0
South_Africa,2009,5.064306803346095,8.762766426632467,69.63872964559913,1,0,0,0,0
Belgium,2002,3.2443207320038985,4.256725511137118,19.930930270458287,0,0,1,0,0
Turkey,2003,9.709497327653208,4.660971880176131,32.73187262564573,1,0,0,0,0
Turkey,2005,9.574318213801272,11.45698733708329,81.43773390642147,0,0,0,1,0
Portugal,2023,4.68887716976483,8.09213685260567,51.425178451883646,0,0,0,0,1
Mexico,2021,7.117981696301436,13.549271305458284,127.83206855257578,0,1,0,0,0
Brazil,2015,6.270026564750289,12.077004472634531,74.71557570292335,0,1,0,0,0
Belgium,2006,8.52469584412615,4.23848012833658,137.37892526472615,0,0,0,1,0
Bangladesh,2014,7.019564878535538,11.55577143019602,16.172145659814863,0,0,1,0,0
South_Korea,2020,2.002019635924497,6.115877200055919,100.62037681621896,1,0,0,0,0
Belgium,2019,8.10539508487791,8.648408255743032,132.98194300055067,0,0,0,1,0
Vietnam,2010,7.974784970368945,10.87208722335259,44.64664085802583,1,0,0,0,0
Greece,2021,6.077781644531848,13.599896254252622,21.21745185097792,0,0,1,0,0
Romania,2020,9.22335178586443,9.01707677231133,69.04006595875151,0,0,0,0,1
Morocco,2000,9.267569645523212,12.89339499610248,144.23879972281495,1,0,0,0,0
South_Africa,2004,6.191293413635178,12.61262229080696,95.38582689999475,0,0,1,0,0
Russia,2012,6.863905849572301,8.559923641363842,96.95256868350566,0,0,0,1,0
Saudi_Arabia,2020,9.97217657539738,9.510781797761933,101.0536869250577,0,0,0,0,1
United_Kingdom,2013,4.39056187849134,11.705335110547944,6.924444963474843,0,0,0,0,1
Bangladesh,2008,4.596937938491819,4.342632781116337,67.40182039733448,0,0,0,0,1
Czech_Republic,2016,3.462191221307971,13.798925551791706,12.558229555814728,0,1,0,0,0
Argentina,2014,9.166935513262944,12.467977753814628,48.06296557642111,0,0,1,0,0
Argentina,2020,7.95590711959413,6.743574695425634,123.41825462619474,1,0,0,0,0
India,2006,2.845142790961935,14.792979485078732,98.78422250932736,0,0,0,1,0
Morocco,2021,9.854138809583723,5.973293878485807,149.3403321115619,0,0,0,0,1
Kenya,2021,7.847693665288928,14.05495341074842,26.65100923152886,0,0,0,0,1
Finland,2011,8.804176876839797,7.569208041554223,60.161081191628064,0,0,0,0,1
Germany,2022,2.3852063133856074,12.394613811805494,121.63639223211725,0,0,1,0,0
Pakistan,2005,6.039687351537341,9.020142525727396,33.138048756620194,0,0,0,1,0
Philippines,2020,7.588786293816314,12.101141261950024,23.904555103039627,0,0,1,0,0
Japan,2015,6.3435726765747305,5.713613527333029,64.71427099208009,0,0,0,1,0
Japan,2004,7.33317972559422,6.964571042251311,58.17524703346772,1,0,0,0,0
Turkey,2008,8.542992508723781,5.098436069192282,147.0506851945994,0,1,0,0,0
Saudi_Arabia,2013,4.99469650368157,13.516583795815835,68.98147782497097,0,0,0,1,0
Indonesia,2007,8.789349404949679,7.259222865464492,129.28100512231026,0,0,1,0,0
Switzerland,2013,3.303328838122326,11.639238523583298,133.30686236584955,0,0,1,0,0
Australia,2011,4.167088440210998,13.02243317515681,24.52288540006698,0,0,1,0,0
Ukraine,2009,2.346764959418606,13.915600600172803,107.58041538601974,0,1,0,0,0
United_States,2019,4.915414490682009,5.169268268428896,42.3634637424991,0,0,0,1,0
Mexico,2019,5.0392763585929625,13.823164268638738,15.116106271131796,0,0,0,1,0
Iraq,2020,8.442164777658007,6.169780555037914,131.33103175413643,0,0,0,1,0
Poland,2012,7.225045362317248,12.105922127500577,44.57252310353936,0,0,0,1,0
Denmark,2018,5.493780465245333,12.017339213010723,52.45948485843071,0,0,0,0,1
Nigeria,2014,7.216911828989986,4.093534559150497,49.27436644138165,0,0,0,0,1
Russia,2007,2.4222668041255293,6.426862991412797,30.84401802005211,0,0,1,0,0
Russia,2022,3.4421722881470087,9.41099366131354,65.74100392226498,0,0,0,0,1
Bangladesh,2020,7.01558284193404,8.620381773296103,64.81563029956351,0,0,0,1,0
Denmark,2009,7.130934553802418,14.104308278730706,61.90399223096626,0,0,0,1,0
Ethiopia,2002,8.193077269659417,7.957149564527755,137.52836432633032,0,0,0,0,1
Belgium,2020,5.2239980724288175,14.306820863195586,51.62299267567589,1,0,0,0,0
Netherlands,2002,7.78043277292925,9.053722502317845,5.526457343279346,0,0,1,0,0
Sweden,2004,7.471842660481515,14.607881863041824,27.587113929875667,0,1,0,0,0
Greece,2015,9.707147026958792,12.110902910273472,108.5030644094476,0,0,1,0,0
South_Korea,2016,3.721041811397433,13.122680507953715,89.03793234086216,0,0,1,0,0
Nigeria,2005,6.413436510021116,5.153645771839011,142.80848575743664,0,0,1,0,0
Argentina,2019,6.8141155368837545,10.447555765666046,104.4708309714416,0,0,0,0,1
Chile,2019,9.989183079473763,5.569703958122859,29.942009336407992,0,0,1,0,0
Kenya,2015,3.6094731373332136,7.2738310225607155,18.975988575468165,0,0,0,1,0
Greece,2023,6.185744159738338,10.85921946783995,78.59320652185704,0,0,1,0,0
Turkey,2001,4.769482461709111,11.988482751632798,100.124147685209,0,0,0,1,0
Italy,2019,6.207143748631999,4.431021602123759,25.679873957311923,0,0,0,0,1
Portugal,2014,3.857028816824848,9.840381041796013,90.65225854702504,0,0,0,0,1
Portugal,2017,2.380899027419905,10.21845384918875,129.88927390551896,0,0,1,0,0
Turkey,2000,6.580523631181511,4.8671079682122125,109.40777028586362,0,0,0,1,0
South_Korea,2018,4.686834526886657,9.5075683762084,99.96447105138932,0,0,0,1,0
Russia,2011,3.455531213987469,11.852265080548092,118.61032712197874,0,0,0,1,0
Iraq,2007,4.59148452862427,4.58550013363084,16.508323649005913,0,0,0,1,0
Germany,2005,2.39424161158196,12.362945539563585,31.37088691586797,0,1,0,0,0
South_Korea,2011,9.603537872720826,10.340691553945504,6.676825056842572,0,0,0,0,1
Pakistan,2006,6.649183319786084,13.1654992909897,22.601713868586764,0,0,0,1,0
Brazil,2017,8.5181494507762,6.3986883013947695,137.06416905775944,0,1,0,0,0
Australia,2021,5.384945580381843,13.166010526344303,34.099594259679655,0,1,0,0,0
Switzerland,2013,9.226517340529488,5.040170727942147,99.65248523553358,0,0,0,0,1
Norway,2007,5.866545772418027,8.442126660891386,104.04352012117138,1,0,0,0,0
Belgium,2023,6.591562577605355,6.194332706771133,97.15349345351862,0,0,1,0,0
United_States,2019,5.934351840501255,13.636229155199617,83.53423626164364,0,0,0,0,1
Mexico,2021,7.866226366941213,11.754117979319512,73.43342176957496,1,0,0,0,0
Poland,2013,6.533248620816499,4.27897954876801,63.56820542534541,0,0,1,0,0
Chile,2004,4.172791388643182,4.104756911753517,137.61790579612443,0,0,1,0,0
France,2008,3.1643162505811704,7.203741799298367,2.4176397706946497,0,0,1,0,0
South_Korea,2007,6.848995111063822,5.576114257086219,8.969954278010382,0,1,0,0,0
Thailand ,2001,5.91343969237629,10.933349253162154,74.38435735989462,0,0,0,1,0
Spain,2015,2.767805573568904,11.301766272708155,50.24600218882477,0,0,1,0,0
Indonesia,2012,5.164939726346147,14.361459940275042,61.82630175238472,0,0,0,1,0
Russia,2006,6.118211376003629,14.47243917000425,149.67942941428225,0,0,1,0,0
France,2015,8.61514587060472,11.2478637595248,116.4950701802368,0,1,0,0,0
Sweden,2006,2.608808446666899,4.062426241379796,131.73378544224553,0,0,1,0,0
Norway,2013,4.787962785968023,7.948977082265758,55.917610072596496,0,0,0,0,1
Mexico,2013,8.581248981683082,9.644556645719929,36.69450556092035,1,0,0,0,0
Netherlands,2011,7.18739145417263,9.490977321593125,115.43057978004448,0,0,1,0,0
Austria,2000,4.319666574430294,10.636746924524491,121.32883804430978,1,0,0,0,0
United_States,2000,8.762680976181139,14.566066310852364,82.93486845015394,1,0,0,0,0
Greece,2011,5.946348644501539,13.737119611506692,134.49528568244835,0,1,0,0,0
Iraq,2019,5.986815130483684,5.197988367955372,145.13146326250353,1,0,0,0,0
Romania,2020,9.812698713603076,6.925784305327326,71.18208108626521,0,1,0,0,0
Saudi_Arabia,2014,9.576932025891027,13.164203591616,34.177333499329094,0,0,1,0,0
Nigeria,2003,4.868261466958751,13.067375997011276,78.04985295064574,0,0,0,1,0
Colombia,2006,3.1246330293046585,7.029077965338381,148.44045032766988,0,1,0,0,0
Saudi_Arabia,2015,4.6053338582247525,12.036468337547316,44.64610209277892,1,0,0,0,0
Morocco,2002,2.2438660824911043,11.39241116589643,93.02229923618737,1,0,0,0,0
Iraq,2006,2.1661430936831296,9.208763614669577,104.40356594642212,0,0,1,0,0
Kenya,2023,5.1641770900113535,6.216004479469323,32.87539035744628,0,1,0,0,0
